model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0025_size0.1.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,21.734375,22.25,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0026_size0.3.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,No,21.40625,24.078125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0026_size0.2.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,No,21.515625,24.0625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0026_size0.1.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,No,21.609375,23.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0027_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.4375,21.9375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0027_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.671875,21.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0027_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,22.125,22.0625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0028_size0.3.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.84375,22.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0028_size0.2.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.65625,22.015625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0028_size0.1.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,21.890625,21.578125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0029_size0.3.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.296875,21.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0029_size0.2.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.5625,21.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0029_size0.1.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.0,22.390625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0030_size0.3.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,No,20.8125,24.234375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0030_size0.2.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,No,20.703125,24.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0030_size0.1.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,No,20.84375,23.640625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0031_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.578125,22.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0031_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.8125,22.1875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0031_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.9375,22.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0032_size0.3.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,No,21.796875,23.984375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0032_size0.2.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,No,21.625,23.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0032_size0.1.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,No,21.703125,23.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0033_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.1875,22.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0033_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.453125,22.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0033_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,21.515625,21.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0034_size0.3.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,21.0,23.15625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0034_size0.2.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,20.953125,22.984375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0034_size0.1.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,21.0625,22.625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0035_size0.3.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,21.640625,23.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0035_size0.2.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,21.65625,23.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0035_size0.1.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,21.75,23.375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0036_size0.3.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.125,21.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0036_size0.2.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.25,21.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0036_size0.1.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.625,21.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0037_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,20.875,23.09375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0037_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,20.796875,23.203125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0037_size0.1.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,21.046875,22.296875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0038_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.0625,22.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0038_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.375,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0038_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,21.4375,22.078125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0039_size0.3.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,21.390625,21.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0039_size0.2.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,21.4375,21.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0039_size0.1.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,21.5,21.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0040_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,20.71875,21.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0040_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,20.828125,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0040_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.703125,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0041_size0.3.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.03125,22.28125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0041_size0.2.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.25,22.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0041_size0.1.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,21.828125,22.5625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0042_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,21.015625,23.28125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/far/0042_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,21.328125,22.5625,True
