model_path,text,image,Yes_logit,No_logit
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0025.png,23.859375,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0026.png,24.09375,23.609375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0027.png,24.390625,23.875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0028.png,24.25,23.796875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0029.png,24.125,23.703125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0030.png,24.015625,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0031.png,23.78125,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0032.png,23.671875,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0033.png,23.578125,23.375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0034.png,23.9375,23.515625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0035.png,24.078125,23.421875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0036.png,24.125,23.515625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0037.png,24.1875,23.78125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0038.png,24.078125,23.859375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0039.png,23.8125,23.578125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0040.png,23.859375,23.484375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0041.png,24.171875,23.765625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0042.png,24.21875,23.796875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0043.png,24.328125,23.9375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0044.png,24.1875,23.890625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0045.png,24.078125,23.703125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0046.png,24.0,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0047.png,23.796875,23.46875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0048.png,23.515625,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0049.png,23.53125,23.359375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0050.png,23.828125,23.515625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0051.png,23.984375,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0052.png,23.9375,23.375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0053.png,24.0625,23.5625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0054.png,24.046875,23.828125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0055.png,23.5,23.390625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0056.png,23.59375,23.390625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0057.png,23.90625,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0058.png,23.953125,23.671875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0059.png,24.234375,23.8125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0060.png,24.140625,23.703125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0061.png,24.03125,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0062.png,23.84375,23.640625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0063.png,23.765625,23.5
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0064.png,23.421875,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0065.png,23.421875,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0066.png,23.640625,23.390625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0067.png,24.109375,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0068.png,23.828125,23.25
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0069.png,23.984375,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0070.png,23.796875,23.828125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0071.png,23.34375,23.390625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0072.png,23.46875,23.4375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0073.png,23.75,23.71875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0074.png,23.703125,23.609375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0075.png,24.03125,23.75
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0076.png,23.96875,23.625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0077.png,23.890625,23.609375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0078.png,23.65625,23.546875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0079.png,23.5625,23.375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0080.png,23.5625,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0081.png,23.578125,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0082.png,23.75,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0083.png,24.0625,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0084.png,23.875,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0085.png,23.921875,23.390625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0086.png,23.84375,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0087.png,23.34375,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0088.png,23.484375,23.328125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0089.png,23.75,23.59375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0090.png,23.8125,23.5625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0091.png,24.0625,23.65625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0092.png,24.109375,23.609375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0093.png,24.078125,23.59375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0094.png,23.84375,23.53125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0095.png,23.671875,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0096.png,23.6875,23.0
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0097.png,23.5625,23.078125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0098.png,23.890625,23.125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0099.png,24.296875,23.109375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0100.png,24.1875,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0101.png,23.984375,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0102.png,23.921875,23.46875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0103.png,23.453125,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0104.png,23.546875,23.140625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0105.png,23.734375,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0106.png,24.015625,23.453125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0107.png,24.265625,23.5625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0108.png,24.28125,23.5
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0109.png,24.296875,23.5
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0110.png,24.03125,23.359375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0111.png,23.765625,23.109375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0112.png,23.453125,22.859375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0113.png,23.546875,22.859375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0114.png,23.59375,22.875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0115.png,24.0625,22.9375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0116.png,23.890625,23.0
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0117.png,23.765625,23.0625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0118.png,23.65625,23.140625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0119.png,23.609375,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0120.png,23.484375,23.0625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0121.png,23.65625,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0122.png,23.828125,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0123.png,24.015625,23.328125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0124.png,23.96875,23.171875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0125.png,23.90625,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0126.png,23.859375,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0127.png,23.625,22.90625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0128.png,23.640625,22.953125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0129.png,23.796875,22.96875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0130.png,23.765625,23.015625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0131.png,24.21875,23.078125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0132.png,23.984375,23.09375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0133.png,23.9375,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0134.png,23.796875,23.234375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0135.png,23.84375,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0136.png,23.578125,23.046875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0137.png,23.8125,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0138.png,23.875,23.28125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0139.png,24.140625,23.3125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0140.png,24.109375,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0141.png,24.046875,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0142.png,23.953125,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0143.png,23.703125,22.96875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0144.png,23.8125,23.03125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0145.png,23.84375,23.03125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0146.png,23.75,23.046875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0147.png,24.171875,23.078125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0148.png,24.0,23.125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0149.png,23.953125,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0150.png,23.78125,23.21875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0151.png,23.703125,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0152.png,23.65625,23.0625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0153.png,23.640625,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0154.png,23.859375,23.3125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0155.png,24.0,23.328125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0156.png,24.09375,23.234375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0157.png,24.0625,23.21875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0158.png,23.90625,23.171875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0159.png,23.765625,23.03125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0160.png,24.4375,23.234375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0161.png,24.375,23.21875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0162.png,24.234375,23.25
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0163.png,24.6875,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0164.png,24.515625,23.296875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0165.png,24.453125,23.34375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0166.png,24.296875,23.328125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0167.png,24.0625,23.109375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0168.png,24.03125,23.09375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0169.png,23.9375,23.171875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0170.png,24.34375,23.359375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0171.png,24.421875,23.328125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0172.png,24.421875,23.296875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0173.png,24.421875,23.3125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0174.png,24.21875,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0175.png,24.3125,23.203125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0176.png,23.90625,22.921875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0177.png,23.9375,22.984375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0178.png,23.765625,23.046875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0179.png,24.21875,23.046875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0180.png,24.09375,23.03125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0181.png,23.96875,23.0625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0182.png,23.8125,23.171875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0183.png,23.546875,22.90625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0184.png,23.59375,22.90625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0185.png,23.8125,23.1875
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0186.png,24.046875,23.265625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0187.png,24.09375,23.15625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0188.png,24.140625,23.078125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0189.png,24.046875,23.078125
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0190.png,23.90625,23.09375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0191.png,23.90625,22.9375
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0192.png,23.984375,23.0625
Efficient-Large-Model/NVILA-Lite-2B,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0193.png,23.953125,23.09375
