model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0093.png,21.234375,22.140625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0094.png,21.734375,22.296875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0095.png,21.859375,22.859375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0096.png,22.125,22.984375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0097.png,22.40625,22.65625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0098.png,22.359375,22.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0099.png,22.234375,22.25
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0100.png,21.859375,22.1875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0101.png,21.921875,22.109375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0102.png,22.0,22.09375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0103.png,22.0,21.9375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0104.png,21.53125,21.828125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0105.png,21.703125,21.765625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0106.png,21.453125,22.109375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0107.png,21.140625,22.203125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0108.png,21.25,22.21875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0109.png,21.390625,22.375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0110.png,21.9375,22.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0111.png,21.984375,22.90625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0112.png,21.96875,22.703125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0113.png,22.375,22.375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0114.png,22.359375,22.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0115.png,22.140625,22.140625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0116.png,21.84375,22.09375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0117.png,21.828125,22.125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0118.png,22.015625,22.125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0119.png,22.0625,21.9375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0120.png,21.296875,21.8125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0121.png,21.421875,21.640625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0122.png,21.34375,21.9375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0123.png,21.0,21.96875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0124.png,21.0,21.9375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0125.png,21.125,22.078125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0126.png,21.65625,22.1875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0127.png,21.734375,22.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0128.png,22.109375,22.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0129.png,22.5,22.265625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0130.png,22.4375,22.390625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0131.png,22.28125,22.0625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0132.png,21.9375,22.03125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0133.png,21.9375,21.984375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0134.png,22.1875,21.96875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0135.png,22.328125,21.8125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0136.png,21.5,21.703125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0137.png,21.640625,21.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0138.png,21.46875,21.859375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0139.png,21.03125,21.8125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0140.png,21.09375,21.84375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0141.png,21.21875,22.0
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0142.png,21.78125,22.140625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0143.png,21.8125,22.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0144.png,21.984375,22.71875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0145.png,22.328125,22.375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0146.png,22.375,22.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0147.png,22.28125,22.140625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0148.png,21.90625,22.09375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0149.png,21.90625,22.078125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0150.png,22.09375,22.046875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0151.png,22.125,21.828125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0152.png,21.453125,21.78125
