model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0031_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.015625,23.546875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0031_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.828125,23.359375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0031_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.984375,23.546875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0032_size0.3.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.171875,23.28125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0032_size0.2.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.09375,23.234375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0032_size0.1.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.03125,23.5,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0033_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,23.640625,23.6875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0033_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.6875,23.5625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0033_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.75,23.40625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0034_size0.3.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.78125,23.5625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0034_size0.2.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.546875,23.421875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0034_size0.1.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.640625,23.484375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0035_size0.3.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.6875,23.734375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0035_size0.2.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.453125,23.484375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0035_size0.1.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.15625,23.078125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0036_size0.3.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.671875,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0036_size0.2.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.453125,23.265625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0036_size0.1.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.75,23.359375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0037_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.3125,23.484375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0037_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.46875,23.65625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0037_size0.1.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.265625,23.328125,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0038_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.140625,23.5,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0038_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.828125,23.34375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0038_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.671875,23.265625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0039_size0.3.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.328125,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0039_size0.2.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.515625,23.578125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0039_size0.1.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.0625,23.328125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0040_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.640625,23.96875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0040_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.078125,23.984375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0040_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.953125,23.8125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0041_size0.3.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.90625,23.765625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0041_size0.2.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.796875,23.53125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0041_size0.1.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.875,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0042_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.4375,23.546875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0042_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.28125,23.296875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0042_size0.1.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.171875,23.1875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0043_size0.3.png,Is the blue sphere closer to the camera than the black sphere? Answer with yes or no.,No,Yes,24.03125,23.734375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0043_size0.2.png,Is the blue sphere closer to the camera than the black sphere? Answer with yes or no.,No,Yes,23.875,23.53125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0043_size0.1.png,Is the blue sphere closer to the camera than the black sphere? Answer with yes or no.,No,Yes,23.765625,23.375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0044_size0.3.png,Is the blue sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.1875,23.828125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0044_size0.2.png,Is the blue sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.078125,23.84375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0044_size0.1.png,Is the blue sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.984375,23.765625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0045_size0.3.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.859375,23.078125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0045_size0.2.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.609375,22.859375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0045_size0.1.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.578125,22.84375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0046_size0.3.png,Is the red sphere closer to the camera than the red cube? Answer with yes or no.,No,Yes,23.796875,23.78125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0046_size0.2.png,Is the red sphere closer to the camera than the red cube? Answer with yes or no.,No,No,23.6875,23.703125,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0046_size0.1.png,Is the red sphere closer to the camera than the red cube? Answer with yes or no.,No,Yes,23.546875,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0047_size0.3.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,No,Yes,24.328125,23.296875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0047_size0.2.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,No,Yes,24.34375,23.1875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0047_size0.1.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,No,Yes,24.203125,23.15625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0048_size0.3.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.09375,23.265625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0048_size0.2.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.0,23.234375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0048_size0.1.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.0,23.09375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0049_size0.3.png,Is the yellow cube closer to the camera than the black sphere? Answer with yes or no.,No,Yes,23.96875,23.6875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0049_size0.2.png,Is the yellow cube closer to the camera than the black sphere? Answer with yes or no.,No,Yes,23.84375,23.578125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0049_size0.1.png,Is the yellow cube closer to the camera than the black sphere? Answer with yes or no.,No,Yes,23.796875,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0050_size0.3.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.96875,23.59375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/far/0050_size0.2.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.984375,23.484375,False
