model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0003_size0.2.png,Is the cyan cube closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,21.5625,21.46875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0003_size0.1.png,Is the cyan cube closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,21.875,21.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0004_size0.3.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.5625,21.203125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0004_size0.2.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.125,21.4375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0004_size0.1.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.0,21.46875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0005_size0.3.png,Is the black cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,21.671875,21.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0005_size0.2.png,Is the black cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,21.765625,21.484375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0005_size0.1.png,Is the black cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.1875,21.4375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0006_size0.3.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.78125,22.515625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0006_size0.2.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.625,22.453125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0006_size0.1.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.84375,22.28125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0007_size0.3.png,Is the black sphere closer to the camera than the green cube? Answer with yes or no.,Yes,No,21.265625,21.875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0007_size0.2.png,Is the black sphere closer to the camera than the green cube? Answer with yes or no.,Yes,No,21.390625,21.953125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0007_size0.1.png,Is the black sphere closer to the camera than the green cube? Answer with yes or no.,Yes,No,21.640625,22.171875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0008_size0.3.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,21.78125,21.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0008_size0.2.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,21.9375,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0008_size0.1.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,No,21.8125,21.859375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0009_size0.3.png,Is the black cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,No,21.234375,21.375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0009_size0.2.png,Is the black cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.96875,21.640625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0009_size0.1.png,Is the black cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.390625,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0010_size0.3.png,Is the black cube closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,22.671875,21.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0010_size0.2.png,Is the black cube closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,22.96875,21.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0010_size0.1.png,Is the black cube closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,23.71875,21.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0011_size0.3.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.34375,21.65625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0011_size0.2.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.15625,22.015625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0011_size0.1.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,Yes,No,21.296875,21.765625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0012_size0.3.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,No,21.921875,22.046875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0012_size0.2.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.28125,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0012_size0.1.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.46875,21.515625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0013_size0.3.png,Is the green cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.984375,21.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0013_size0.2.png,Is the green cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.1875,21.765625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0013_size0.1.png,Is the green cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.3125,21.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0014_size0.3.png,Is the black sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,No,21.3125,21.421875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0014_size0.2.png,Is the black sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,21.953125,21.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0014_size0.1.png,Is the black sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.515625,21.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0015_size0.3.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.8125,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0015_size0.2.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.21875,22.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0015_size0.1.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.6875,22.328125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0016_size0.3.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.671875,22.078125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0016_size0.2.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.734375,21.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0016_size0.1.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.859375,21.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0017_size0.3.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,No,21.59375,21.671875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0017_size0.2.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,21.65625,21.4375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0017_size0.1.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,21.75,21.21875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0018_size0.3.png,Is the blue cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,26.109375,21.796875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0018_size0.2.png,Is the blue cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,26.21875,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0018_size0.1.png,Is the blue cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,25.4375,21.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0019_size0.3.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.828125,22.796875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0019_size0.2.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.28125,22.0625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0019_size0.1.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.640625,21.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0020_size0.3.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.125,20.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0020_size0.2.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.25,21.171875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0020_size0.1.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.125,21.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0021_size0.3.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.640625,21.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0021_size0.2.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.578125,21.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0021_size0.1.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.65625,21.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0022_size0.3.png,Is the blue cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,25.078125,21.6875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0022_size0.2.png,Is the blue cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,25.4375,21.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0022_size0.1.png,Is the blue cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,25.046875,21.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0023_size0.3.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,23.203125,22.015625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0023_size0.2.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,23.671875,21.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0023_size0.1.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,23.125,21.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0024_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.203125,21.71875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0024_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.8125,21.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0024_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.390625,21.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0025_size0.3.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,21.796875,21.625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0025_size0.2.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.40625,21.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0025_size0.1.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.453125,21.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0026_size0.3.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.546875,21.9375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0026_size0.2.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.046875,21.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0026_size0.1.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.703125,21.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0027_size0.3.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,No,21.484375,21.6875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0027_size0.2.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,21.8125,21.65625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0027_size0.1.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,22.25,21.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0028_size0.3.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,No,22.125,22.734375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0028_size0.2.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.328125,22.125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0028_size0.1.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.53125,21.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0029_size0.3.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.65625,21.390625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0029_size0.2.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.828125,21.484375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0029_size0.1.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.046875,21.484375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0030_size0.3.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,24.3125,21.71875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0030_size0.2.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,25.125,22.125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0030_size0.1.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,25.140625,22.1875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0031_size0.3.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,21.6875,21.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0031_size0.2.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.3125,21.34375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0031_size0.1.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.765625,21.390625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0032_size0.3.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.328125,21.6875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0032_size0.2.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.390625,21.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0032_size0.1.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.90625,21.5625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0033_size0.3.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,23.34375,22.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0033_size0.2.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,23.578125,22.078125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0033_size0.1.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,23.875,21.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0034_size0.3.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.140625,20.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0034_size0.2.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.640625,20.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0034_size0.1.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.703125,20.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0035_size0.3.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.875,21.515625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0035_size0.2.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.21875,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0035_size0.1.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.5,21.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0036_size0.3.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,21.859375,20.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0036_size0.2.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.15625,21.140625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0036_size0.1.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.703125,21.296875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0037_size0.3.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.0,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0037_size0.2.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.09375,21.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0037_size0.1.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.28125,21.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0038_size0.3.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.03125,21.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0038_size0.2.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.25,21.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0038_size0.1.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.1875,21.59375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0039_size0.3.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,No,21.828125,22.296875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0039_size0.2.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.484375,22.15625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0039_size0.1.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.921875,21.71875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0040_size0.3.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.078125,21.21875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0040_size0.2.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.5,21.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0040_size0.1.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.0,21.625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0041_size0.3.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,No,21.375,21.625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_800K-20251108_180221,output/sizevar/close/0041_size0.2.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,No,21.484375,21.96875,False
