model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0022_size0.2.png,Is the blue cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.234375,17.59375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0022_size0.1.png,Is the blue cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.390625,17.875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0023_size0.3.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.328125,19.421875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0023_size0.2.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.34375,19.125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0023_size0.1.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.1875,19.09375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0024_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,21.921875,17.796875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0024_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.296875,17.75,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0024_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.296875,18.171875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0025_size0.3.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.453125,17.984375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0025_size0.2.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.25,17.484375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0025_size0.1.png,Is the green sphere closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.3125,17.34375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0026_size0.3.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.4375,17.78125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0026_size0.2.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.515625,17.875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0026_size0.1.png,Is the cyan cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.84375,18.53125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0027_size0.3.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,20.3125,19.359375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0027_size0.2.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,20.828125,19.3125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0027_size0.1.png,Is the black sphere closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,21.28125,18.65625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0028_size0.3.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.5625,18.578125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0028_size0.2.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.640625,18.4375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0028_size0.1.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.46875,18.15625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0029_size0.3.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,20.921875,19.21875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0029_size0.2.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.875,19.09375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0029_size0.1.png,Is the yellow cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.578125,18.875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0030_size0.3.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.921875,16.734375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0030_size0.2.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.921875,16.890625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0030_size0.1.png,Is the blue cube closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.015625,18.28125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0031_size0.3.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.15625,18.5625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0031_size0.2.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.0,17.9375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0031_size0.1.png,Is the blue sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,21.90625,17.75,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0032_size0.3.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,21.6875,18.71875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0032_size0.2.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.078125,18.875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0032_size0.1.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,21.453125,18.546875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0033_size0.3.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.34375,17.171875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0033_size0.2.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.421875,17.15625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0033_size0.1.png,Is the black sphere closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.390625,17.3125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0034_size0.3.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.140625,17.0625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0034_size0.2.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.015625,17.1875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0034_size0.1.png,Is the red cube closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,21.9375,17.53125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0035_size0.3.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.703125,18.296875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0035_size0.2.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.625,17.84375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0035_size0.1.png,Is the blue cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.65625,18.359375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0036_size0.3.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.4375,18.453125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0036_size0.2.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.421875,18.6875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0036_size0.1.png,Is the magenta cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.46875,19.0625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0037_size0.3.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.125,18.421875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0037_size0.2.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.1875,18.328125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0037_size0.1.png,Is the red cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,22.40625,18.796875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0038_size0.3.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,21.65625,19.578125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0038_size0.2.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.03125,19.28125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0038_size0.1.png,Is the magenta cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,22.171875,19.09375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0039_size0.3.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.5625,18.203125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0039_size0.2.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.265625,17.8125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0039_size0.1.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.484375,18.0625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0040_size0.3.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,21.953125,18.046875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0040_size0.2.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,22.03125,18.375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0040_size0.1.png,Is the black sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,21.734375,19.21875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0041_size0.3.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.65625,18.5,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0041_size0.2.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.609375,18.6875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0041_size0.1.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.859375,18.890625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0042_size0.3.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.3125,18.5625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0042_size0.2.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.5625,18.4375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0042_size0.1.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.484375,18.390625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0043_size0.3.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.59375,16.703125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0043_size0.2.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.515625,16.640625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0043_size0.1.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.734375,17.046875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0044_size0.3.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.3125,18.171875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0044_size0.2.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.375,17.921875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0044_size0.1.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.546875,18.046875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0045_size0.3.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.109375,17.765625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0045_size0.2.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.21875,17.84375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0045_size0.1.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,22.125,18.34375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0046_size0.3.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,20.9375,19.046875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0046_size0.2.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,21.234375,19.046875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0046_size0.1.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,21.53125,19.015625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0047_size0.3.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,21.921875,17.96875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0047_size0.2.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.078125,17.734375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0047_size0.1.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,22.078125,17.546875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0048_size0.3.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,21.609375,20.078125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0048_size0.2.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,22.078125,20.109375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0048_size0.1.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,21.59375,20.03125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0049_size0.3.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.1875,17.84375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0049_size0.2.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.375,17.921875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0049_size0.1.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,22.34375,17.9375,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0050_size0.3.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.328125,19.421875,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0050_size0.2.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.0,19.453125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0050_size0.1.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,21.59375,19.828125,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0051_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.21875,17.015625,True
Zhoues/RoboRefer-2B-SFT,output/sizevar/close/0051_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,22.09375,17.125,True
