model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0003_s10.280_s20.120.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.6875,23.4375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0003_s10.300_s20.100.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.734375,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.100_s20.300.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.859375,23.734375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.120_s20.280.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.9375,23.75,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.140_s20.260.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.96875,23.75,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.160_s20.240.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.9375,23.765625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.180_s20.220.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.125,23.90625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.200_s20.200.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.140625,23.859375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.220_s20.180.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.96875,23.640625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.240_s20.160.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.96875,23.609375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.260_s20.140.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.015625,23.65625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.280_s20.120.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.828125,23.578125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0004_s10.300_s20.100.png,Is the yellow cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.984375,23.6875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.100_s20.300.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.953125,23.734375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.120_s20.280.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.953125,23.765625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.140_s20.260.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.96875,23.734375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.160_s20.240.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.0625,23.84375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.180_s20.220.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.09375,23.828125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.200_s20.200.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.109375,23.859375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.220_s20.180.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.34375,23.921875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.240_s20.160.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.234375,23.6875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.260_s20.140.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.21875,23.65625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.280_s20.120.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.28125,23.671875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0005_s10.300_s20.100.png,Is the green sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.390625,23.71875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.100_s20.300.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.53125,23.296875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.120_s20.280.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.75,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.140_s20.260.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.875,23.53125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.160_s20.240.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.78125,23.421875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.180_s20.220.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.984375,23.546875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.200_s20.200.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.984375,23.484375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.220_s20.180.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.9375,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.240_s20.160.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.015625,23.46875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.260_s20.140.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.03125,23.296875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.280_s20.120.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.0625,23.3125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0006_s10.300_s20.100.png,Is the green sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.90625,23.171875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.100_s20.300.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.46875,23.203125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.120_s20.280.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.546875,23.328125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.140_s20.260.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.484375,23.3125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.160_s20.240.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.640625,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.180_s20.220.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.671875,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.200_s20.200.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.65625,23.46875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.220_s20.180.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.625,23.296875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.240_s20.160.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.6875,23.3125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.260_s20.140.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.78125,23.3125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.280_s20.120.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.71875,23.25,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0007_s10.300_s20.100.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.984375,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.100_s20.300.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.53125,23.671875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.120_s20.280.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.53125,23.671875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.140_s20.260.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.484375,23.671875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.160_s20.240.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.625,23.796875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.180_s20.220.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.65625,23.734375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.200_s20.200.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.78125,23.875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.220_s20.180.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.9375,24.046875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.240_s20.160.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.890625,23.9375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.260_s20.140.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.828125,23.828125,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.280_s20.120.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.625,23.65625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0008_s10.300_s20.100.png,Is the yellow cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.453125,23.5,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.100_s20.300.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.125,23.125,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.120_s20.280.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.15625,23.21875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.140_s20.260.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.078125,23.265625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.160_s20.240.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.3125,23.328125,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.180_s20.220.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.296875,23.390625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.200_s20.200.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.296875,23.375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.220_s20.180.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.28125,23.34375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.240_s20.160.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.234375,23.234375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.260_s20.140.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.125,23.09375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.280_s20.120.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,22.984375,23.046875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0009_s10.300_s20.100.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,23.09375,23.09375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.100_s20.300.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.703125,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.120_s20.280.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.796875,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.140_s20.260.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.828125,23.53125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.160_s20.240.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.96875,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.180_s20.220.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.09375,23.484375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.200_s20.200.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.96875,23.484375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.220_s20.180.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.90625,23.453125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.240_s20.160.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.78125,23.40625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.260_s20.140.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.625,23.296875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.280_s20.120.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.6875,23.40625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0010_s10.300_s20.100.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.703125,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.100_s20.300.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.59375,22.9375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.120_s20.280.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.640625,23.0,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.140_s20.260.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.953125,23.28125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.160_s20.240.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.140625,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.180_s20.220.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.953125,23.265625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.200_s20.200.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.953125,23.234375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.220_s20.180.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.109375,23.4375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.240_s20.160.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.21875,23.375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.260_s20.140.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.15625,23.390625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.280_s20.120.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.03125,23.34375,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0011_s10.300_s20.100.png,Is the blue sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.015625,23.3125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.100_s20.300.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.484375,23.65625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.120_s20.280.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.703125,23.734375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.140_s20.260.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.578125,23.6875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.160_s20.240.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.78125,23.875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.180_s20.220.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.78125,23.90625,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.200_s20.200.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.71875,23.84375,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.220_s20.180.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.65625,23.71875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.240_s20.160.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,No,23.671875,23.671875,True
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.260_s20.140.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,23.65625,23.578125,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.280_s20.120.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,23.609375,23.515625,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0012_s10.300_s20.100.png,Is the black sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,23.734375,23.546875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0013_s10.100_s20.300.png,Is the magenta sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.875,22.96875,False
Efficient-Large-Model/NVILA-Lite-2B,output/sizevar/both/0013_s10.120_s20.280.png,Is the magenta sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.640625,22.8125,False
