model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0034_size0.2.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,22.90625,25.0625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0034_size0.1.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,22.8125,24.5625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0035_size0.3.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,22.921875,26.109375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0035_size0.2.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,22.8125,25.234375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0035_size0.1.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,22.765625,25.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0036_size0.3.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,22.953125,22.796875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0036_size0.2.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,No,22.8125,22.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0036_size0.1.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,No,22.875,23.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0037_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,23.0,25.296875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0037_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,22.78125,25.234375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0037_size0.1.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,22.71875,24.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0038_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,22.5,23.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0038_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,22.609375,23.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0038_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,No,22.6875,24.203125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0039_size0.3.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,22.828125,23.375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0039_size0.2.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,22.953125,23.4375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0039_size0.1.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,No,22.96875,23.25,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0040_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.15625,23.34375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0040_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.3125,23.21875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0040_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.84375,23.484375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0041_size0.3.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.53125,24.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0041_size0.2.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,22.765625,24.515625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0041_size0.1.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,23.125,24.09375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/far/0042_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,No,22.953125,23.84375,True
