model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0015_size0.2.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.4375,23.453125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0015_size0.1.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.53125,23.4375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0016_size0.3.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.71875,23.484375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0016_size0.2.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.8125,23.4375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0016_size0.1.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,24.15625,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0017_size0.3.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.796875,23.359375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0017_size0.2.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.9375,23.453125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0017_size0.1.png,Is the blue sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.1875,23.5625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0018_size0.3.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.40625,23.53125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0018_size0.2.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.515625,23.609375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0018_size0.1.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.609375,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0019_size0.3.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.375,23.40625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0019_size0.2.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.5625,23.484375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0019_size0.1.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.59375,23.40625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0020_size0.3.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.8125,23.546875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0020_size0.2.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.765625,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0020_size0.1.png,Is the cyan sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,23.734375,23.5625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0021_size0.3.png,Is the black cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,23.25,23.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0021_size0.2.png,Is the black cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,23.265625,23.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0021_size0.1.png,Is the black cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,23.34375,23.375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0022_size0.3.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,No,Yes,23.6875,23.171875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0022_size0.2.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,No,Yes,23.8125,23.15625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0022_size0.1.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,No,Yes,23.90625,23.171875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0023_size0.3.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.5,23.53125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0023_size0.2.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.640625,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0023_size0.1.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.8125,23.5,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0024_size0.3.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,No,Yes,23.734375,23.390625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0024_size0.2.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,No,Yes,23.921875,23.453125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0024_size0.1.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,No,Yes,24.046875,23.515625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0025_size0.3.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.1875,23.484375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0025_size0.2.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.296875,23.578125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0025_size0.1.png,Is the cyan sphere closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,24.53125,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0026_size0.3.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,Yes,23.765625,23.5,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0026_size0.2.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,Yes,23.8125,23.515625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0026_size0.1.png,Is the yellow sphere closer to the camera than the magenta cube? Answer with yes or no.,No,Yes,24.078125,23.625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0027_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.375,23.609375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0027_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.515625,23.609375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0027_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.578125,23.546875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0028_size0.3.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.75,23.390625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0028_size0.2.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.875,23.4375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0028_size0.1.png,Is the cyan sphere closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.0625,23.453125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0029_size0.3.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.125,23.5625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0029_size0.2.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.28125,23.609375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0029_size0.1.png,Is the blue sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,24.375,23.625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0030_size0.3.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.59375,23.359375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0030_size0.2.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.640625,23.40625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0030_size0.1.png,Is the red sphere closer to the camera than the yellow cube? Answer with yes or no.,No,Yes,23.625,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0031_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.546875,23.40625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0031_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.765625,23.421875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0031_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,24.046875,23.515625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0032_size0.3.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.4375,23.46875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0032_size0.2.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.515625,23.5,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0032_size0.1.png,Is the yellow sphere closer to the camera than the black cube? Answer with yes or no.,No,Yes,24.21875,23.4375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0033_size0.3.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,23.296875,23.328125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0033_size0.2.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,No,23.375,23.375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0033_size0.1.png,Is the yellow cube closer to the camera than the cyan cube? Answer with yes or no.,No,Yes,23.515625,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0034_size0.3.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,23.46875,23.515625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0034_size0.2.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,No,23.421875,23.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0034_size0.1.png,Is the magenta sphere closer to the camera than the green cube? Answer with yes or no.,No,Yes,23.421875,23.390625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0035_size0.3.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.65625,23.625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0035_size0.2.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.671875,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0035_size0.1.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,23.859375,23.703125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0036_size0.3.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.3125,23.5,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0036_size0.2.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.34375,23.578125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0036_size0.1.png,Is the blue sphere closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,24.21875,23.671875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0037_size0.3.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.5625,23.421875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0037_size0.2.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.4375,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0037_size0.1.png,Is the cyan sphere closer to the camera than the blue cube? Answer with yes or no.,No,Yes,23.546875,23.46875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0038_size0.3.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.546875,23.484375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0038_size0.2.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.5625,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0038_size0.1.png,Is the green cube closer to the camera than the cyan sphere? Answer with yes or no.,No,Yes,23.609375,23.359375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0039_size0.3.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.03125,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0039_size0.2.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.3125,23.421875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0039_size0.1.png,Is the cyan sphere closer to the camera than the green sphere? Answer with yes or no.,No,Yes,24.1875,23.359375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0040_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.390625,23.21875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0040_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.53125,23.21875,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0040_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.984375,23.359375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0041_size0.3.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,No,23.578125,23.65625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0041_size0.2.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.625,23.578125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,output/sizevar/far/0041_size0.1.png,Is the green cube closer to the camera than the yellow sphere? Answer with yes or no.,No,Yes,23.796875,23.53125,False
